a/g/m:	-0.02	0.00	1.02	0.01	-0.01	-0.03	-298	54	172
a/g/m:	-0.02	-0.00	1.00	0.01	-0.01	-0.03	-299	59	175
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-300	62	180
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-287	59	177
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-300	60	178
a/g/m:	-0.02	0.00	1.00	0.02	-0.01	-0.03	-294	62	184
a/g/m:	-0.02	0.00	1.01	0.01	-0.01	-0.04	-294	64	178
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.03	-294	64	174
a/g/m:	-0.02	0.01	1.02	0.02	-0.01	-0.03	-295	65	177
a/g/m:	-0.02	0.01	1.01	0.01	-0.01	-0.04	-297	65	175
a/g/m:	-0.02	0.01	1.00	0.02	-0.02	-0.04	-301	61	179
a/g/m:	-0.02	0.01	1.00	0.02	-0.01	-0.03	-298	64	180
a/g/m:	-0.02	0.01	1.02	0.02	-0.01	-0.03	-295	61	179
a/g/m:	-0.01	-0.00	1.01	0.02	-0.01	-0.03	-295	71	173
a/g/m:	-0.02	0.00	1.00	0.01	-0.01	-0.04	-292	58	180
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.03	-292	62	174
a/g/m:	-0.01	0.01	1.01	0.02	-0.02	-0.03	-299	65	177
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-294	58	172
a/g/m:	-0.01	0.01	1.00	0.02	-0.01	-0.03	-295	57	175
a/g/m:	-0.02	0.00	1.00	0.01	-0.01	-0.03	-299	59	177
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-294	62	174
a/g/m:	-0.02	0.01	1.01	0.01	-0.02	-0.04	-295	59	179
a/g/m:	-0.01	0.01	1.00	0.02	-0.01	-0.03	-295	61	181
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-296	60	176
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.04	-295	65	179
a/g/m:	-0.01	0.01	1.00	0.02	-0.01	-0.03	-290	60	176
a/g/m:	-0.01	0.00	1.01	0.02	-0.01	-0.03	-302	60	182
a/g/m:	-0.02	0.01	1.01	0.01	-0.01	-0.03	-294	62	170
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-297	63	177
a/g/m:	-0.02	0.00	1.00	0.01	-0.01	-0.03	-293	63	173
a/g/m:	-0.02	-0.00	1.01	0.02	-0.01	-0.03	-299	61	179
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.04	-293	65	173
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.03	-294	60	178
a/g/m:	-0.02	0.01	1.01	0.01	-0.01	-0.03	-295	61	181
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-292	62	178
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.04	-296	60	178
a/g/m:	-0.01	0.00	1.02	0.02	-0.01	-0.03	-293	57	179
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-297	63	183
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-299	65	179
a/g/m:	-0.01	0.01	1.00	0.02	-0.01	-0.03	-298	64	180
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.03	-297	65	179
a/g/m:	-0.03	0.00	1.00	0.01	-0.01	-0.03	-296	64	176
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-297	61	175
a/g/m:	-0.02	0.00	1.00	0.01	-0.01	-0.04	-296	58	174
a/g/m:	-0.01	0.01	1.00	0.02	-0.01	-0.04	-298	58	178
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.03	-299	59	181
a/g/m:	-0.01	0.01	1.00	0.02	-0.01	-0.03	-298	64	174
a/g/m:	-0.02	0.00	1.00	0.02	-0.01	-0.03	-299	65	181
a/g/m:	-0.01	0.00	1.01	0.02	-0.01	-0.03	-294	62	180
a/g/m:	-0.02	0.01	1.00	0.02	-0.01	-0.03	-291	59	177
a/g/m:	-0.01	0.01	1.00	0.02	-0.02	-0.03	-295	61	179
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.03	-293	61	177
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.03	-293	59	175
a/g/m:	-0.02	0.00	1.02	0.01	-0.01	-0.03	-294	62	174
a/g/m:	-0.02	0.00	1.01	0.02	-0.02	-0.03	-299	63	179
a/g/m:	-0.01	0.00	1.00	0.02	-0.01	-0.03	-292	64	180
a/g/m:	-0.01	0.00	1.01	0.01	-0.01	-0.03	-299	63	179
a/g/m:	-0.02	0.01	1.01	0.01	-0.01	-0.03	-297	61	181
a/g/m:	-0.02	0.01	1.01	0.02	-0.02	-0.03	-293	63	179
a/g/m:	-0.02	0.01	1.00	0.02	-0.02	-0.03	-300	62	182
a/g/m:	-0.01	0.00	1.00	0.01	-0.01	-0.03	-299	61	175
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.04	-294	62	176
a/g/m:	-0.02	0.02	1.00	0.01	-0.01	-0.04	-293	59	173
a/g/m:	-0.03	0.01	1.00	0.02	-0.01	-0.03	-296	60	174
a/g/m:	-0.02	0.00	1.01	0.01	-0.01	-0.03	-295	65	179
a/g/m:	-0.01	0.00	1.01	0.02	-0.01	-0.03	-298	62	180
a/g/m:	-0.01	-0.00	1.00	0.02	-0.01	-0.04	-298	60	180
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-298	62	176
a/g/m:	-0.02	0.02	1.00	0.02	-0.01	-0.03	-297	55	179
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-294	58	178
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-301	61	181
a/g/m:	-0.02	0.01	1.00	0.02	-0.01	-0.03	-292	64	176
a/g/m:	-0.02	0.00	1.01	0.01	-0.01	-0.03	-297	59	179
a/g/m:	-0.01	0.00	1.00	0.02	-0.02	-0.03	-292	62	174
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.03	-297	61	175
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-296	58	176
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.03	-298	60	176
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-297	59	181
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-292	60	176
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.04	-294	68	176
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.03	-294	58	178
a/g/m:	-0.02	0.01	1.01	0.01	-0.01	-0.03	-294	56	178
a/g/m:	-0.02	-0.00	1.01	0.02	-0.01	-0.03	-297	63	181
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-299	65	171
